title,type,link,date,comments,comments_2
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
هدا جزاء من يقتل فتاتين دبحا في الجبال ، ستعدب في الدنيا ولك في الآخرة عداب شديد
", هدا جزاء يقتل فتاتين دبحا الجبال ستعدب الدنيا ولك الآخرة عداب شديد 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
النرويج بحد داتها لا تنفد الاعدام... لو حوكمو في النرويج لما حوكموا بهته العقوبة.. انتضر شخصيا تدخل امنستي و جمعيات حقوق الانسان و نناهضة الاعدام في حالة هؤلاء ضحايا الجهل و الفقر. فان لم يتدخلو فليعلمو ان لعبتهم مفضوحة.
", النرويج بحد داتها تنفد الاعدام حوكمو النرويج حوكموا بهته العقوبة انتضر شخصيا تدخل امنستي جمعيات حقوق الانسان نناهضة الاعدام حالة ضحايا الجهل الفقر يتدخلو فليعلمو لعبتهم مفضوحة 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
يجب تطبيق الإعدام في حقهم حتى يكونوا عبرة لمن سولت له نفسه ارتكاب مثل هذه الجرائم البشعة الإرهابية. و خاصة أن الجناة طالبوا بتطبيق حكم الإعدام في حقهم.
", يجب تطبيق الإعدام حقهم يكونوا عبرة لمن سولت ارتكاب الجرائم البشعة الإرهابية الجناة طالبوا بتطبيق حكم الإعدام حقهم 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
هو في الحقيقة هذا الحكم حكم منصف ", الحقيقة الحكم حكم منصف 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
فقط يجب تسريع الحكم بالاعدام في اقرب وقت ", يجب تسريع الحكم بالاعدام اقرب وقت 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
رحمة بالمتهمين ورحمة لاهالي الضحيتين الاوربيتين ", رحمة بالمتهمين ورحمة لاهالي الضحيتين الاوربيتين 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
اصحاب حقوق الانسان لن تفهموا كلامي وبلاش ديسلايك
", اصحاب حقوق الانسان تفهموا كلامي وبلاش ديسلايك 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
وفي خبر اخر، حكمت محكمة يهودية في فلسطين على يهودي قتل عمدا طفلا فلسطينيا (ليس يهوديا) بشهر واحد سجنا.", خبر اخر حكمت محكمة يهودية فلسطين يهودي قتل عمدا طفلا فلسطينيا يهوديا بشهر سجنا 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
انشروا من فضلكم .
", انشروا فضلكم 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
ونعم القاضي لذي حكم هذا الحكم. مثل هذهم الوحوش لازم لهم الإعدام فورا.
", ونعم القاضي لذي حكم الحكم هذهم الوحوش لازم الإعدام فورا 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
إلى الجحيم و بئس المصير.............
", الجحيم المصير 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
نريد إعدام حقيقي وليس كلام على ورق
", نريد إعدام حقيقي كلام ورق 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
ces personnes de les executer ne sont pas normal meme s je suis pour la peine de mort dans leur cas mais ils doivent les soigneron peut pas dire qu'ils sont drogués puisque ça fait un moment qu'ils sont enfermé je prefere la perpituite pour eux avec les travaux forces que la peine de mort wa aalah a3lam
", ce personn de le execut ne sont pa normal meme s je sui pour la pein de mort dan leur ca mai il doivent le soigneron peut pa dire qu il sont drogué puisqu ça fait un moment qu il sont enfermé je prefer la perpituit pour eux avec le travaux forc que la pein de mort wa aalah a lam 
"محكمة سلا تطوي ملف ""شمهروش"" وتقضي بإعدام المتهمين الرئيسيين‬",faits-divers,https://m.hespress.com/faits-divers/448828.html,[],"
اذا لم ينفذ هذا الحكم القاضي بإعدام القتلة فعلا فهو ليس حكما بالإعدام بل هو ضحك على دقون المغاربة وعلى روح الضحيتين البريئتين. العدالة المغربية في الميزان.
", ينفذ الحكم القاضي بإعدام القتلة فعلا حكما بالإعدام ضحك دقون المغاربة روح الضحيتين البريئتين العدالة المغربية الميزان 
الكتاني والاقتصاد المغربي,videos,https://m.hespress.com/videos/448802.html,[],"
سي الكتاني كنت متتبعا لمداخلاتك لاسيما بخصوص الابناك التشاركية لكن لم تتحقق كل تنبؤاتك فيما يخص القيمة المضافة و استجلاب الرساميل من الدول المسلمة و فيما يخص تقديم دفعة للاقتصاد و ضخ للسيولة و استقدام اموال مغاربة لا يودعون اموالهم بالبنوك...هل الاقتصاد ام قضية تمكن من مادة الاقتصاد بمعنى صحيح و علمي؟ ما هو الجواب؟ اين اضافات التمويلات الاسلامية؟ كنا ننتظر تدفق الاموال و ضخ الاموال و تحفيز التجارة و تحفيز فئة مغربية لها اموال على الانتاج و المساهمة....
", سي الكتاني كنت متتبعا لمداخلاتك بخصوص الابناك التشاركية تتحقق تنبؤاتك يخص القيمة المضافة استجلاب الرساميل الدول المسلمة يخص تقديم دفعة للاقتصاد ضخ للسيولة استقدام اموال مغاربة يودعون اموالهم بالبنوك الاقتصاد ام قضية تمكن مادة الاقتصاد بمعنى صحيح علمي الجواب اين اضافات التمويلات الاسلامية كنا ننتظر تدفق الاموال ضخ الاموال تحفيز التجارة تحفيز فئة مغربية اموال الانتاج المساهمة 
